,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.0017205080224355176,0.6955871147879839,-0.8045466635294699,0.001320794690400362,-0.640836238861084,-0.7676764130592346,-0.08932866156101227,-0.058391034603118896,-0.035870857536792755,0.004050299525260925,0.00394970178604126,-0.056725382804870605
1,-0.010890380928667863,0.6927821714506207,-0.7991115370567142,-0.00837967824190855,-0.6386804580688477,-0.7694264650344849,-0.14572960138320923,-0.15836867690086365,0.02970031090080738,-0.006085649132728577,-0.025290489196777344,0.0006581544876098633
2,-0.016777522621151682,0.6745691120911732,-0.8021175422640734,-0.013102229684591293,-0.6245608329772949,-0.7808662056922913,-0.012532656081020832,-0.020495761185884476,-0.08379322290420532,-0.024068176746368408,-0.007305562496185303,-0.07036054134368896
3,-0.021001424427101702,0.6784111331010125,-0.8054439601831216,-0.016349894925951958,-0.6275568008422852,-0.7783991098403931,-0.10985291004180908,0.05126737430691719,-0.011062558740377426,-0.008216753602027893,-0.009375572204589844,-0.004834532737731934
4,-0.02763868968836892,0.6712479191837848,-0.8071170035048335,-0.021639613434672356,-0.621963620185852,-0.7827470302581787,-0.09810872375965118,-0.06456471979618073,-0.015920912846922874,-0.020764557644724846,-0.014800846576690674,-0.017133891582489014
5,-0.02683799740928736,0.6605753978261433,-0.8101615349144232,-0.021189793944358826,-0.613571286201477,-0.7893549799919128,-0.08499161154031754,0.032264940440654755,-0.014303471893072128,-0.008580103516578674,-0.009795963764190674,-0.017789185047149658
6,-0.024935636737295493,0.6531695171126491,-0.8102009096693218,-0.019800875335931778,-0.6077065467834473,-0.793914794921875,-0.06955230981111526,-0.030374865978956223,0.08461928367614746,0.006129011511802673,-0.008290767669677734,-0.023956298828125
7,-0.028840761438518797,0.645055185320118,-0.8078060185242865,-0.02304249443113804,-0.6012425422668457,-0.7987343072891235,-0.07609690725803375,-0.04399843141436577,0.009340820834040642,-0.0010969191789627075,-0.014022350311279297,-0.030199408531188965
8,-0.03213823424695436,0.6447985836736015,-0.8043945203968761,-0.02568112686276436,-0.6010375022888184,-0.7988081574440002,0.039198681712150574,-0.03661658987402916,-0.05902327224612236,-0.026534438133239746,-0.03389596939086914,-0.0010575652122497559
9,-0.03195980926883706,0.6397153457705752,-0.8087242163419512,-0.025635894387960434,-0.5969671010971069,-0.8018559813499451,-0.06347230076789856,0.0609498955309391,-0.04630487784743309,-0.016035854816436768,-0.007464051246643066,-0.022637367248535156
10,-0.03219521454594668,0.6333942056955635,-0.8265785021078664,-0.02594560571014881,-0.5918839573860168,-0.8056054711341858,-0.26127955317497253,-0.28823137283325195,-0.20333988964557648,-0.014169752597808838,0.007563948631286621,-0.010632932186126709
11,-0.024517251468734673,0.6087826879800211,-0.8485708123287572,-0.020110584795475006,-0.5718692541122437,-0.8200982213020325,-0.0005670501850545406,0.07455289363861084,-0.22219376266002655,-0.01817372441291809,0.004242300987243652,-0.08850163221359253
12,-0.0059251339229601675,0.6128496777940615,-0.8669550172473977,-0.00484680337831378,-0.5752008557319641,-0.8179978132247925,-0.14184685051441193,0.1290823519229889,-0.026328910142183304,0.02736876904964447,0.0007838010787963867,0.031163156032562256
13,-0.031100298711018784,0.5855589981729562,-0.8515050824438735,-0.025914913043379784,-0.5526653528213501,-0.8330002427101135,-0.7065560817718506,-0.46839794516563416,0.6137274503707886,0.013387441635131836,0.006782174110412598,0.0034714937210083008
14,-0.05695295271726182,0.5088634249222229,-0.808922167195288,-0.04971006140112877,-0.487185001373291,-0.8718827962875366,-0.6618177890777588,0.22354832291603088,0.4589458405971527,0.032498154789209366,0.0317101776599884,0.037867963314056396
15,-0.06389051121648305,0.5313386144840113,-0.7753125443310023,-0.05504443496465683,-0.5066878795623779,-0.8603705763816833,0.9914607405662537,-0.06955919414758682,-0.30404138565063477,-0.04644176363945007,0.03412318229675293,0.0033606886863708496
16,-0.09159039246733731,0.5708260444433663,-0.7849324847004373,-0.07696148008108139,-0.5403273105621338,-0.8379279971122742,-0.007362794131040573,-0.0973658561706543,-0.5508785247802734,-0.0851173847913742,0.003965616226196289,0.10860371589660645
17,-0.07424476876580001,0.5693229804215819,-0.8438189354644577,-0.062476418912410736,-0.539061963558197,-0.8399457931518555,0.3794291019439697,-0.9629563093185425,-0.44833439588546753,0.007483735680580139,-0.03318840265274048,-0.11951160430908203
18,-0.15127354053532413,0.5977302181667169,-0.862176730784478,-0.12456861883401871,-0.5627676844596863,-0.8171750903129578,-0.43064361810684204,-0.10053998231887817,-0.0243825800716877,-0.0828898549079895,0.02201145887374878,0.04927659034729004
19,-0.13203514777838776,0.5702298517138393,-0.8809875992583621,-0.11082148551940918,-0.5398255586624146,-0.8344501256942749,-0.32015460729599,0.37958669662475586,0.09203831851482391,0.0008208900690078735,-0.03324878215789795,-0.0674816370010376
20,-0.12557501069014565,0.5808911586892684,-0.8536340803187825,-0.10470174998044968,-0.5487691164016724,-0.8293913006782532,0.7989656329154968,-0.20347920060157776,-0.12085142731666565,-0.08659767359495163,0.015291392803192139,-0.16029369831085205
21,-0.11019343952929514,0.6364592361940565,-0.8604107869369444,-0.08843891322612762,-0.5943516492843628,-0.7993276715278625,0.24309208989143372,0.1926494836807251,-0.0760020762681961,-0.01849469542503357,-0.022835850715637207,-0.02801913022994995
22,-0.11597094534234445,0.6690424704569637,-0.8651864339757772,-0.09076567739248276,-0.6202351450920105,-0.7791469097137451,0.22691330313682556,-0.1376771777868271,-0.03261600434780121,0.02036161720752716,-0.022373437881469727,0.023638486862182617
23,-0.13266815564922085,0.6654640747725125,-0.866131415907615,-0.10405492782592773,-0.6174242496490479,-0.7797178626060486,0.0979771614074707,-0.14041650295257568,-0.0033715656027197838,-0.016108036041259766,0.00032830238342285156,-0.09160476922988892
24,-0.1434887933237486,0.6694830407833315,-0.8627052527982257,-0.11212997138500214,-0.6205806732177734,-0.7760840654373169,0.06823356449604034,-0.18829700350761414,0.007644703146070242,-0.00409621000289917,-0.011331558227539062,-0.035515666007995605
25,-0.15909025938937868,0.6759651643598362,-0.8553257545403913,-0.12358400970697403,-0.6256505250930786,-0.7702521681785583,0.2786814868450165,-0.3119148313999176,0.17303167283535004,0.024798601865768433,0.07956898212432861,-0.04737478494644165
26,-0.14526375259421626,0.7170419101506266,-0.8990178359638776,-0.10910831391811371,-0.6571578979492188,-0.7458142638206482,-0.04259195551276207,0.13190509378910065,0.24426579475402832,0.1987384408712387,-0.25399017333984375,0.020930230617523193
27,-0.18880341392383396,0.7492568822372669,-0.9018319598828852,-0.13742110133171082,-0.6810948252677917,-0.7191836833953857,0.8832639455795288,-1.064455509185791,-0.48836520314216614,-0.09684707224369049,0.16049551963806152,-0.10634726285934448
28,-0.26908034684407317,0.8161598570582909,-0.8432647952790369,-0.18211017549037933,-0.7285206317901611,-0.660373866558075,0.5636224150657654,-0.1533762514591217,0.6867545247077942,-0.05235636234283447,0.20007824897766113,-0.02128201723098755
29,-0.4020299584513792,0.8285500271136829,-0.6789394820838157,-0.26448869705200195,-0.7369520664215088,-0.6220510005950928,0.31348153948783875,-0.2535102963447571,1.4698783159255981,-0.007453441619873047,0.06518387794494629,0.09853720664978027
30,-0.5416652043529867,0.715319230291598,-0.4836575478789148,-0.38919058442115784,-0.6558584570884705,-0.6468232274055481,-0.0732509195804596,0.21238486468791962,1.326251745223999,-0.15040600299835205,-0.06260162591934204,-0.14852583408355713
31,-0.6230290770038495,0.6175976207947231,-0.3976721004007053,-0.4757094085216522,-0.5790782570838928,-0.6620943546295166,-0.728145956993103,-0.577917754650116,0.9929925203323364,0.036927640438079834,0.03993946313858032,0.0075075626373291016
32,-0.6245462579898714,0.5893624082942082,-0.3900613222152832,-0.48608264327049255,-0.5558311343193054,-0.6743704080581665,-0.3074314594268799,-0.18351653218269348,-0.6077953577041626,0.10523852705955505,-0.21594315767288208,0.06578892469406128
33,-0.6289749200080973,0.49904455725375024,-0.3437890501328758,-0.5165652632713318,-0.4785868525505066,-0.7100105881690979,-0.4370920956134796,0.48918306827545166,0.7485227584838867,0.03370088338851929,-0.1360219120979309,0.0009651780128479004
34,-0.6544832242392702,0.4616688122912288,-0.3303830391287435,-0.5450195670127869,-0.4454428255558014,-0.7103057503700256,0.015331683680415154,-0.11161798983812332,-0.07712512463331223,0.03369760513305664,-0.14197474718093872,-0.11701047420501709
35,-0.6569292917106538,0.47288277483578856,-0.33176453655733656,-0.5436705946922302,-0.45545458793640137,-0.7049704790115356,0.1400129646062851,-0.16306748986244202,-0.07625236362218857,0.034210205078125,-0.06154370307922363,-0.027787089347839355
36,-0.6563281672465477,0.4938526649029342,-0.3081482012079923,-0.5372996926307678,-0.4740217328071594,-0.697576105594635,0.47048380970954895,0.021321356296539307,-0.018420126289129257,-0.05223888158798218,-0.053108394145965576,-0.00025409460067749023
37,-0.6631807316699626,0.531370006196376,-0.3177045280043909,-0.5307400226593018,-0.506714940071106,-0.6793784499168396,0.10455901175737381,0.017650656402111053,-0.5741360783576965,-0.07739901542663574,0.018159031867980957,-0.0461311936378479
38,-0.6446954945388919,0.5625244157287327,-0.3627401459469577,-0.5083547830581665,-0.533323347568512,-0.6761224865913391,0.05999750271439552,-0.18698647618293762,-0.31799784302711487,0.05550450086593628,0.026197493076324463,-0.02552241086959839
39,-0.6442501898185704,0.574741857794174,-0.3755159574116994,-0.5041024684906006,-0.5436181426048279,-0.671088695526123,-0.01045981701463461,-0.10604572296142578,-0.07361140102148056,0.026700735092163086,-0.06618410348892212,-0.004753589630126953
40,-0.6415293414396954,0.5914863223401303,-0.3924245390238757,-0.49675729870796204,-0.557595431804657,-0.6650710701942444,0.09419723600149155,-0.03258169814944267,-0.2078622430562973,-0.008171230554580688,-0.05751681327819824,-0.045851171016693115
41,-0.646352383563465,0.6217804965547764,-0.4066681102861909,-0.4895577132701874,-0.5824833512306213,-0.6488808989524841,0.022993676364421844,-0.2422342598438263,-0.36158645153045654,0.027033329010009766,-0.04120439291000366,0.01097196340560913
42,-0.6597448111514834,0.6385050314765309,-0.48591954445119856,-0.49216336011886597,-0.5959956645965576,-0.6344796419143677,-0.64683997631073,-1.0212531089782715,-0.8365713357925415,0.10430020093917847,-0.10348248481750488,0.012653470039367676
43,-0.6918443798397309,0.6441766675706243,-0.6477768433976118,-0.5101081728935242,-0.600540280342102,-0.6157442927360535,-0.8503079414367676,-1.4729366302490234,-1.0181461572647095,0.13405531644821167,-0.04634082317352295,-0.13614779710769653
44,-0.7352500819462814,0.6403837676669354,-0.7488994042879771,-0.5378701090812683,-0.5975032448768616,-0.5947147607803345,-0.15893211960792542,-1.1933928728103638,-0.7760637998580933,-0.02670508623123169,0.1058344841003418,-0.3628658056259155
45,-0.7510172836949279,0.7415317824436338,-0.7177547021519625,-0.5032128095626831,-0.6754183173179626,-0.5390612483024597,0.9510608315467834,0.8431863784790039,-0.17695893347263336,-0.0655432939529419,0.10525840520858765,-0.025849640369415283
46,-0.7034751011072591,0.8109780762666843,-0.6944702978049374,-0.4455585777759552,-0.7249612212181091,-0.5252702832221985,-0.4835575520992279,0.5712586641311646,-0.41921350359916687,-0.08897203207015991,0.02926725149154663,0.403184711933136
47,-0.7130084193197109,0.8804144966118684,-0.7162004207160638,-0.4165593981742859,-0.7710028886795044,-0.48169782757759094,1.4851232767105103,0.26932865381240845,-0.30048784613609314,-0.05580693483352661,0.0715399980545044,-0.12895894050598145
