,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,0.08801635726650232,0.18937469854482603,2.6462237548300447,0.08633124828338623,-0.1882448047399521,-0.9783204197883606,0.18926656246185303,0.08603435754776001,0.031275518238544464,0.0052977800369262695,-0.0009184032678604126,-0.030880630016326904
1,0.03399960665743184,0.2667488685726223,2.734426251673705,0.03279082477092743,-0.26359668374061584,-0.96407550573349,0.11626459658145905,0.23464716970920563,-0.07479320466518402,-0.07061736285686493,0.018265873193740845,-0.00946575403213501
2,0.02312191022759719,0.26281412001989557,2.729455673682484,0.022325977683067322,-0.259799063205719,-0.9654045701026917,-0.033104307949543,0.14173388481140137,-0.050373099744319916,-0.020250782370567322,0.019824087619781494,-0.03613656759262085
3,0.021003320463242423,0.2698532324058426,2.7280114148438455,0.020241722464561462,-0.2665899693965912,-0.9635974764823914,0.03408866748213768,0.06119159609079361,0.023884734138846397,-0.013024315237998962,0.014850467443466187,0.023488223552703857
4,0.012909457901052837,0.26810464923957245,2.724757094784726,0.012447917833924294,-0.264904260635376,-0.9641943573951721,0.16239745914936066,-0.2548571527004242,0.15190599858760834,0.020816244184970856,-0.0033452212810516357,-0.02230161428451538
5,-0.07511529322720287,0.36435835077037604,2.8103883587384235,-0.07011818885803223,-0.3563498556613922,-0.9317178726196289,1.7459051609039307,-0.4629078209400177,1.245179533958435,0.07918191701173782,0.015712648630142212,-0.0010213255882263184
6,-0.37957244956143255,0.5899388230749508,3.0806478231833525,-0.3078955411911011,-0.5563101768493652,-0.7718285322189331,3.236363410949707,-3.747715950012207,2.706108570098877,0.3047827482223511,0.10628271102905273,-0.1140052080154419
7,-0.8444077989077596,0.6656808150762811,-2.701373321347358,-0.5879673957824707,-0.6175947189331055,-0.5223705768585205,2.125488042831421,0.7115262150764465,3.147357225418091,0.04191642999649048,0.27447038888931274,0.24304324388504028
8,-1.0311693939152513,0.4748514535412303,-2.4352093719433774,-0.7629829049110413,-0.4572063386440277,-0.45696771144866943,-0.7256537675857544,-1.1389431953430176,2.2269327640533447,-0.18594592809677124,0.3844066560268402,0.28671014308929443
9,-1.12390952905297,0.18305956005001273,-2.415997007632812,-0.8867291212081909,-0.18203885853290558,-0.42493936419487,-0.7473337054252625,-0.4761688709259033,3.6686019897460938,0.007014095783233643,0.4044509530067444,-0.2847927212715149
10,-1.2811736224345853,-0.30192466500871934,-2.2424545660379778,-0.9150016903877258,0.29735836386680603,-0.27267226576805115,0.29218006134033203,-2.41064453125,6.036870002746582,-0.036551713943481445,0.18961063027381897,-0.24585193395614624
11,-1.2197853196411055,-0.6908307189517295,-2.0106506346821917,-0.7237229347229004,0.6371776461601257,-0.26500898599624634,0.24528025090694427,0.36057916283607483,1.6785452365875244,-0.7031722068786621,-0.42503470182418823,-0.19518083333969116
12,-1.0136702762040457,-0.8138289543267875,-1.786482193673892,-0.5828729867935181,0.7269219160079956,-0.3631025552749634,0.7713649868965149,0.49224498867988586,1.651006817817688,0.003130614757537842,-0.3194665312767029,0.13362565636634827
13,-0.935078030665646,-0.8604187926640952,-1.7154190613543334,-0.5247254967689514,0.7581157088279724,-0.3872000277042389,0.15149997174739838,1.4044657945632935,-0.15053343772888184,-0.25002431869506836,0.13165491819381714,0.1033254861831665
14,-0.8795566730924179,-0.8388801855835696,-1.7604406491742808,-0.514893114566803,0.7438952326774597,-0.4260340631008148,-0.18979603052139282,0.021751459687948227,-0.1284148395061493,-0.03376716375350952,0.18512088060379028,0.015557408332824707
15,-0.8334045954989455,-0.8754692624332907,-1.6923604237946126,-0.47421517968177795,0.7678442001342773,-0.4307381808757782,0.48450881242752075,0.2260534167289734,1.194841980934143,0.009478241205215454,0.08509159088134766,-0.050295114517211914
16,-0.6907215357122258,-0.8842465606678432,-1.5696570518183335,-0.4038359820842743,0.7734376192092896,-0.4885803163051605,0.4072248637676239,1.3370829820632935,-0.5739670991897583,-0.4992401897907257,-0.04518139362335205,0.05523073673248291
17,-0.7444478387319524,-0.8389261584491221,-1.8163280242988176,-0.4527915418148041,0.743925929069519,-0.4914814531803131,-1.2192021608352661,0.6975263357162476,-1.8210980892181396,-0.03239220380783081,0.03415024280548096,0.2588306665420532
18,-1.0148863833457864,-0.7536034895285966,-2.195913926341737,-0.619421124458313,0.684270977973938,-0.38482552766799927,-0.6745076775550842,-0.32783395051956177,-0.7492271065711975,0.35864847898483276,0.230615496635437,-0.28137317299842834
19,-1.1860983759216117,-0.6390440569282982,-2.426938197795889,-0.7440009117126465,0.596428394317627,-0.3012239634990692,-0.8155710697174072,0.28447991609573364,-1.7451269626617432,0.13767766952514648,0.16342878341674805,0.0035555362701416016
20,-1.33667676810422,-0.4844938069889327,-2.561893443714,-0.8607695698738098,0.4657604694366455,-0.20528751611709595,-1.4699708223342896,0.63335782289505,-3.6985440254211426,-0.6466156244277954,-0.3891156017780304,0.30790287256240845
21,-1.3213878245132813,-0.33900493710169394,-2.8080420580718735,-0.9139057397842407,0.3325488269329071,-0.23278270661830902,-1.1021113395690918,-1.7831536531448364,-1.5822120904922485,0.49688297510147095,-0.014708250761032104,-0.14439928531646729
22,-1.4194123385907287,-0.19284536208278089,-2.939624695895575,-0.9702381491661072,0.19165228307247162,-0.14801090955734253,-1.4904671907424927,0.6931978464126587,-0.6064440608024597,0.17292070388793945,-0.08256721496582031,0.27922123670578003
23,-1.4962442425743665,-0.227583167016825,-3.0692063106213188,-0.9715084433555603,0.22562366724014282,-0.07256246358156204,-0.6365631818771362,0.7294183373451233,-0.2680724859237671,-0.2012668251991272,0.07094615697860718,-0.27079081535339355
24,-1.583118991556708,-0.2896193020724474,-3.0457572015140997,-0.9582799077033997,0.2855874001979828,0.011809160001575947,0.745932400226593,-1.921656847000122,1.3495440483093262,0.03495532274246216,0.001018434762954712,-0.11930739879608154
25,-1.6482435036926475,-0.22960927144683962,-2.921223811235226,-0.9708365201950073,0.22759707272052765,0.07533923536539078,1.3583556413650513,-1.8669248819351196,-0.09087005257606506,0.4650229215621948,-0.10661013424396515,-0.22791194915771484
26,-1.6821741189722537,-0.2872343758915251,-2.8394298576801713,-0.9530888199806213,0.2833009958267212,0.10659406334161758,0.24300722777843475,0.6937123537063599,0.8694722056388855,0.38825422525405884,0.1584562063217163,0.11041641235351562
27,-1.712840958293515,-0.39448054454312087,-2.737590844790852,-0.9138985276222229,0.384328693151474,0.13069456815719604,1.164588451385498,-0.4081568121910095,0.7148412466049194,-0.2181662917137146,0.1875859797000885,0.04130244255065918
28,-1.729643144249166,-0.5550895895513235,-2.7221562860160393,-0.8391537070274353,0.5270194411277771,0.1344294548034668,0.2987293303012848,-0.5638071298599243,1.8654956817626953,-0.19754350185394287,0.13327401876449585,-0.14453080296516418
29,-1.7533781673571722,-0.6412332889977344,-2.55657996883338,-0.7880384922027588,0.5981842279434204,0.14550195634365082,2.079592704772949,-1.1042180061340332,0.2506129741668701,-0.27864229679107666,-0.015161216259002686,-0.0017793327569961548
30,-1.705972775840507,-0.6408658522374568,-2.3789419138985384,-0.7942659854888916,0.5978897213935852,0.10802482068538666,0.5789795517921448,-1.4043368101119995,-1.0813828706741333,-0.07507294416427612,-0.13795936107635498,0.013435117900371552
31,-1.7973436243888767,-0.5494730610563536,-2.340302387503528,-0.8310089707374573,0.5222379565238953,0.19155113399028778,-0.19399967789649963,0.19214263558387756,-0.5248672366142273,0.06564325094223022,0.10335719585418701,0.2123796045780182
32,-1.7850215571850025,-0.527923389525101,-2.399588582494902,-0.8441085815429688,0.5037405490875244,0.18364731967449188,-0.31151023507118225,0.32717132568359375,0.22339093685150146,0.09700775146484375,0.041242361068725586,-0.07984185218811035
33,-1.7819911954112773,-0.5500648766923376,-2.404855346876801,-0.8335490822792053,0.522742509841919,0.17870618402957916,0.32968491315841675,-0.14920271933078766,-0.0036716132890433073,-0.03279900550842285,-0.049598097801208496,-0.08465102314949036
34,-1.785568187913015,-0.5445925121983369,-2.361325155353121,-0.8356872200965881,0.5180695652961731,0.18229363858699799,0.013280712999403477,-0.15634573996067047,-0.047133833169937134,0.01468801498413086,-0.053836166858673096,0.13547062873840332
35,-1.788615316329607,-0.542224751733016,-2.3951260227563136,-0.8363231420516968,0.5160428881645203,0.18510378897190094,-0.3761652410030365,0.2050584852695465,0.06004546582698822,-0.015361487865447998,0.042383015155792236,-0.038268446922302246
36,-1.7830638179802636,-0.5446489807362088,-2.3916865399435494,-0.836112380027771,0.5181179046630859,0.18019400537014008,0.2796855866909027,-0.2407466322183609,0.015753064304590225,0.007895886898040771,-0.017416000366210938,-0.04208672046661377
