,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-1.5188572634716984,0.572079819388338,-0.3622600621134099,-0.8396430611610413,-0.5413818955421448,-0.04364953190088272,-9.420001983642578,8.31304931640625,1.798549771308899,0.8046851754188538,0.3360901474952698,0.295984148979187
1,0.025840789753609237,0.23373303734744427,-1.277676044023482,0.02513534389436245,-0.23161065578460693,-0.9724838137626648,0.8216215968132019,0.03366474062204361,0.3882707953453064,0.0587117075920105,0.36102044582366943,-0.4086807370185852
2,0.0072919123394778965,0.38557733783691617,-1.230316692962243,0.006756491027772427,-0.37609416246414185,-0.9265568256378174,0.7380908131599426,0.09367088973522186,0.7007742524147034,0.2274811863899231,0.16096049547195435,0.2644779682159424
3,-0.013799115760995878,0.40659181284453616,-1.1069064110805693,-0.012673727236688137,-0.39548128843307495,-0.9183865785598755,0.3650941848754883,0.7195009589195251,0.7118474245071411,-0.2903963327407837,0.01715487241744995,0.2746182680130005
4,0.06771535183769842,0.4738291925658512,-1.134328065119899,0.06020894646644592,-0.4562969505786896,-0.8877882361412048,-0.22968833148479462,-0.2563166320323944,-0.9848004579544067,-0.021421119570732117,0.023740798234939575,0.41180557012557983
5,-0.01525870248783827,0.4758952794849446,-1.1861630442951476,-0.013562673702836037,-0.4581344425678253,-0.8887794613838196,0.3275037705898285,-0.9866406321525574,-0.04051430895924568,0.11187505722045898,-0.21926426887512207,-0.19436568021774292
6,-0.10354918952816393,0.515934102151401,-1.239625220647485,-0.08990955352783203,-0.4933475852012634,-0.8651731014251709,-0.11957481503486633,-0.5908267498016357,-0.9199279546737671,-0.16454602777957916,-0.019027292728424072,-0.3492586612701416
7,-0.2518279740610707,0.5621506545041648,-1.2755571107440855,-0.21082939207553864,-0.5330071449279785,-0.8194231986999512,2.430704355239868,-3.918630599975586,0.9275212287902832,0.5166918039321899,0.469179630279541,-0.0006146430969238281
8,-1.5239403296689982,0.7018650977479518,-0.3877019434437127,-0.7628010511398315,-0.6456430554389954,-0.03576798364520073,10.912222862243652,-8.706717491149902,4.81321907043457,0.8031301498413086,0.8877848982810974,-0.36144882440567017
9,-2.337612532231694,0.18295627208562623,0.3759773653324105,-0.7081044912338257,-0.1819372922182083,0.6822656989097595,3.7162973880767822,0.1901758760213852,-0.23832634091377258,-0.01174396276473999,0.2318488359451294,0.7306522727012634
10,-2.3289624985550312,0.030821971842685026,0.54589257376813,-0.725753128528595,-0.030817091464996338,0.6872643828392029,1.2935357093811035,0.08610089123249054,-0.05399417504668236,-0.06040996313095093,0.32117658853530884,0.8199986815452576
