,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
0,-2.065088659510316,-1.1922056857214038,-2.2545340322266285,-0.3253704905509949,0.9291864633560181,0.17534682154655457,3.2679333686828613,1.9719408750534058,-2.0984489917755127,-0.24900084733963013,0.33520251512527466,-0.7706378698348999
1,-0.19118251629920935,0.41081983295286195,-1.1255177493377795,-0.17420914769172668,-0.3993610739707947,-0.9000899195671082,-0.0008064750581979752,0.20164625346660614,0.0015289168804883957,0.018432170152664185,0.014488637447357178,0.11249226331710815
2,-0.16065130263379349,0.4290036779362313,-1.1143905367135587,-0.14546558260917664,-0.4159649610519409,-0.8976708054542542,0.39129364490509033,-0.06626581400632858,0.18324130773544312,0.08198902010917664,-0.23691284656524658,-0.15378183126449585
3,-0.1701015889784346,0.486237880667218,-1.099854419367577,-0.14966215193271637,-0.4673031270503998,-0.8713374733924866,0.5641701221466064,-0.3330264687538147,-0.2397012859582901,-0.08614717423915863,-0.3577396273612976,-0.37625157833099365
4,-0.10207920125843725,0.6104279207446864,-1.1821860359158065,-0.08349879086017609,-0.5732181668281555,-0.8151373267173767,0.5926774144172668,1.084861159324646,-0.721943199634552,0.033037975430488586,0.3379886746406555,0.1978124976158142
5,-0.030798696039858124,0.5872922993312496,-1.267287985306144,-0.02563413977622986,-0.5541090369224548,-0.8320493102073669,-0.2819864749908447,0.001041335053741932,-0.7628799080848694,0.03355345129966736,-0.028547823429107666,0.06096166372299194
6,-0.05404971427778227,0.5801574848454341,-1.2863705142114195,-0.04518389329314232,-0.548155665397644,-0.8351549506187439,0.06042572855949402,-1.0299500226974487,-0.181616872549057,0.05461382865905762,0.21104323863983154,0.3021196722984314
7,-0.13565162674702613,0.6562414209969898,-1.3799135702990932,-0.10714627057313919,-0.6101433038711548,-0.7850126624107361,1.7544869184494019,-0.966645359992981,-0.8056055307388306,0.1974020004272461,0.027562737464904785,0.02567434310913086
8,-0.07112726985241104,0.7912977012300365,-1.5246980406906472,-0.049954842776060104,-0.711266040802002,-0.701145589351654,0.3827095031738281,-0.590473473072052,-2.276632308959961,0.6727117896080017,-0.06403303146362305,-0.6303210854530334
9,-0.043653766829619224,0.6787988871182271,-1.521767482480714,-0.03396613150835037,-0.6278586387634277,-0.7775859236717224,-1.2797001600265503,0.05361155793070793,2.4141669273376465,0.4277802109718323,0.34021520614624023,-0.2693043351173401
10,-0.22116363038306935,0.6561896549029277,-1.2917050016663307,-0.17380790412425995,-0.6101022362709045,-0.7730239629745483,0.7633396983146667,-0.15401843190193176,1.5985997915267944,0.14638787508010864,1.0091042518615723,0.36256253719329834
11,-0.4030318049707553,0.45702026818091784,-1.05513406120345,-0.35195714235305786,-0.4412761330604553,-0.825470507144928,-3.1038403511047363,-0.3697306513786316,2.000802755355835,-0.6240864992141724,0.3367534875869751,0.24908500909805298
12,-0.5390461753507053,0.18293748109281954,-1.0644782075609807,-0.5047522187232971,-0.18191881477832794,-0.8438783884048462,-1.870143175125122,-2.5049595832824707,1.7593638896942139,-0.16960996389389038,-0.43719130754470825,-0.1544126272201538
13,-0.7990079284632977,-0.07016788537312642,-1.0851022550104883,-0.7149009704589844,0.07011032104492188,-0.6957018375396729,-2.460754871368408,-1.6985307931900024,0.43656015396118164,-0.48288339376449585,-0.7801780700683594,-0.7361218333244324
14,-0.9928288328891165,-0.14148471660606934,-0.9110376120801698,-0.8292054533958435,0.14101314544677734,-0.5408636927604675,-0.8084214925765991,-0.4013620913028717,2.872724771499634,-0.17169469594955444,-0.07004453241825104,0.32905644178390503
15,-1.1158915122271806,-0.34452083957269897,-0.9270629602880675,-0.8455162048339844,0.337745726108551,-0.41355785727500916,-0.431212455034256,-2.763633966445923,2.047179937362671,0.12572866678237915,0.49349209666252136,-0.07855325937271118
16,-1.2178053224877479,-0.7203511632314561,-0.8204304621190084,-0.7052343487739563,0.6596486568450928,-0.25982367992401123,-0.2752079367637634,-1.5551977157592773,4.796006202697754,-0.04500985145568848,0.1842692494392395,0.39686283469200134
17,-1.4588235500609739,-0.9957859534047802,-1.003799288083881,-0.5404378771781921,0.8391866683959961,-0.06076851114630699,-0.6447532176971436,-0.43550097942352295,1.6082814931869507,0.06222736835479736,-0.39938247203826904,-0.6032177209854126
18,-1.633496409546207,-0.9731009394949803,-0.9684530797940216,-0.561633288860321,0.8266347050666809,0.035260673612356186,0.1565927416086197,-2.0647034645080566,-1.087633728981018,-0.23977357149124146,-0.14517706632614136,-0.045407768338918686
19,-1.7740777093078808,-0.9000615441969817,-0.9741798905073057,-0.6087634563446045,0.7833651900291443,0.12548352777957916,-0.595561683177948,0.4729537069797516,-0.4105716943740845,-0.3679821491241455,-0.1338900327682495,0.08562183380126953
